season,week,game_id,platform,owner_id_home,owner_id_away,score_home,score_away,winner_owner_id,is_playoffs
2023,2,fleaflicker:2023:311194:2:52869492,fleaflicker,owner_grant,owner_joe,82.16,66.94,owner_grant,False
2023,2,fleaflicker:2023:311194:2:52869491,fleaflicker,owner_kyle,owner_david,102.1,71.22,owner_kyle,False
2023,2,fleaflicker:2023:311194:2:52869496,fleaflicker,owner_john,owner_cliff,95.84,117.7,owner_cliff,False
2023,2,fleaflicker:2023:311194:2:52869495,fleaflicker,ben_mccoy,owner_jeff,106.58,105.84,ben_mccoy,False
2023,2,fleaflicker:2023:311194:2:52869494,fleaflicker,owner_ryan,owner_chris_d,88.98,75.5,owner_ryan,False
2023,2,fleaflicker:2023:311194:2:52869493,fleaflicker,owner_james,owner_chris_c,100.22,92.96,owner_james,False
2023,3,fleaflicker:2023:311194:3:52869500,fleaflicker,owner_chris_d,owner_kyle,122.46,102.7,owner_chris_d,False
2023,3,fleaflicker:2023:311194:3:52869499,fleaflicker,owner_jeff,owner_grant,95.66,83.22,owner_jeff,False
2023,3,fleaflicker:2023:311194:3:52869498,fleaflicker,owner_cliff,owner_joe,160.78,97.9,owner_cliff,False
2023,3,fleaflicker:2023:311194:3:52869497,fleaflicker,owner_david,owner_chris_c,81.68,97.76,owner_chris_c,False
2023,3,fleaflicker:2023:311194:3:52869502,fleaflicker,owner_ryan,ben_mccoy,103.02,66.38,owner_ryan,False
2023,3,fleaflicker:2023:311194:3:52869501,fleaflicker,owner_james,owner_john,100.18,70.12,owner_james,False
2023,4,fleaflicker:2023:311194:4:52869507,fleaflicker,owner_cliff,owner_jeff,79.12,103.24,owner_jeff,False
2023,4,fleaflicker:2023:311194:4:52869506,fleaflicker,owner_david,owner_chris_d,91.66,96.92,owner_chris_d,False
2023,4,fleaflicker:2023:311194:4:52869505,fleaflicker,owner_joe,owner_james,85.1,87.34,owner_james,False
2023,4,fleaflicker:2023:311194:4:52869504,fleaflicker,owner_grant,owner_ryan,124.4,46.3,owner_grant,False
2023,4,fleaflicker:2023:311194:4:52869503,fleaflicker,owner_kyle,ben_mccoy,99.38,104.44,ben_mccoy,False
2023,4,fleaflicker:2023:311194:4:52869508,fleaflicker,owner_chris_c,owner_john,56.48,139.58,owner_john,False
2023,5,fleaflicker:2023:311194:5:52869513,fleaflicker,owner_ryan,owner_kyle,105.88,94.16,owner_ryan,False
2023,5,fleaflicker:2023:311194:5:52869512,fleaflicker,owner_james,owner_grant,91.32,111.06,owner_grant,False
2023,5,fleaflicker:2023:311194:5:52869511,fleaflicker,owner_chris_d,owner_joe,88.94,47.8,owner_chris_d,False
2023,5,fleaflicker:2023:311194:5:52869510,fleaflicker,owner_jeff,owner_david,98.88,145.56,owner_david,False
2023,5,fleaflicker:2023:311194:5:52869509,fleaflicker,owner_cliff,owner_chris_c,114.04,52.12,owner_cliff,False
2023,5,fleaflicker:2023:311194:5:52869514,fleaflicker,ben_mccoy,owner_john,70.94,122.74,owner_john,False
2023,6,fleaflicker:2023:311194:6:52869520,fleaflicker,owner_john,owner_kyle,78.04,108.78,owner_kyle,False
2023,6,fleaflicker:2023:311194:6:52869519,fleaflicker,ben_mccoy,owner_grant,98.32,83.36,ben_mccoy,False
